Ano de eleição;Cargo;Município;Quantidade de aptos;Quantidade de abstenções;Data de carga
2022;Deputado Estadual;VESPASIANO;89307;18100;2023-06-19 19:56:40
2022;Deputado Estadual;VESPASIANO CORRÊA;2234;344;2023-06-19 19:56:40
2022;Deputado Estadual;VIADUTOS;4167;580;2023-06-19 19:56:40
2022;Deputado Estadual;VIAMÃO;162770;32369;2023-06-19 19:56:40
2022;Deputado Estadual;VIANA;89872;18132;2023-06-19 19:56:40
2022;Deputado Estadual;VIANÓPOLIS;10643;2104;2023-06-19 19:56:40
2022;Deputado Estadual;VICENTE DUTRA;3795;679;2023-06-19 19:56:40
2022;Deputado Estadual;VICENTINA;5694;1010;2023-06-19 19:56:40
2022;Deputado Estadual;VICENTINÓPOLIS;6298;1115;2023-06-19 19:56:40
2022;Deputado Estadual;VICTOR GRAEFF;2508;384;2023-06-19 19:56:40
2022;Deputado Estadual;VICÊNCIA;22096;4808;2023-06-19 19:56:40
2022;Deputado Estadual;VIDAL RAMOS;5338;752;2023-06-19 19:56:40
2022;Deputado Estadual;VIDEIRA;38560;7945;2023-06-19 19:56:40
2022;Deputado Estadual;VIEIRAS;3670;534;2023-06-19 19:56:40
2022;Deputado Estadual;VIEIRÓPOLIS;4977;935;2023-06-19 19:56:40
2022;Deputado Estadual;VIGIA;40395;9761;2023-06-19 19:56:40
2022;Deputado Estadual;VILA BELA DA SANTÍSSIMA TRINDADE;10521;2812;2023-06-19 19:56:40
2022;Deputado Estadual;VILA BOA;3795;1014;2023-06-19 19:56:40
2022;Deputado Estadual;VILA FLOR;3101;572;2023-06-19 19:56:40
2022;Deputado Estadual;VILA FLORES;3286;391;2023-06-19 19:56:40
2022;Deputado Estadual;VILA LÂNGARO;2135;267;2023-06-19 19:56:40
2022;Deputado Estadual;VILA MARIA;3567;498;2023-06-19 19:56:40
2022;Deputado Estadual;VILA NOVA DO PIAUÍ;2809;330;2023-06-19 19:56:40
2022;Deputado Estadual;VILA NOVA DO SUL;3783;829;2023-06-19 19:56:40
2022;Deputado Estadual;VILA NOVA DOS MARTÍRIOS;8613;2224;2023-06-19 19:56:40
2022;Deputado Estadual;VILA PAVÃO;7327;1199;2023-06-19 19:56:40
2022;Deputado Estadual;VILA PROPÍCIO;5187;1202;2023-06-19 19:56:40
2022;Deputado Estadual;VILA RICA;14290;4461;2023-06-19 19:56:40
2022;Deputado Estadual;VILA VALÉRIO;12401;2327;2023-06-19 19:56:40
2022;Deputado Estadual;VILA VELHA;335656;58520;2023-06-19 19:56:40
2022;Deputado Estadual;VILHENA;65453;15493;2023-06-19 19:56:40
2022;Deputado Estadual;VINHEDO;62931;12385;2023-06-19 19:56:40
2022;Deputado Estadual;VIRADOURO;12907;2179;2023-06-19 19:56:40
2022;Deputado Estadual;VIRGEM DA LAPA;10237;3366;2023-06-19 19:56:40
2022;Deputado Estadual;VIRGINÓPOLIS;8918;2880;2023-06-19 19:56:40
2022;Deputado Estadual;VIRGOLÂNDIA;4584;1408;2023-06-19 19:56:40
2022;Deputado Estadual;VIRGÍNIA;7270;1424;2023-06-19 19:56:40
2022;Deputado Estadual;VIRMOND;3492;579;2023-06-19 19:56:40
2022;Deputado Estadual;VISCONDE DO RIO BRANCO;30348;6015;2023-06-19 19:56:40
2022;Deputado Estadual;VISEU;45875;12533;2023-06-19 19:56:40
2022;Deputado Estadual;VISTA ALEGRE;2475;309;2023-06-19 19:56:40
2022;Deputado Estadual;VISTA ALEGRE DO ALTO;6135;1377;2023-06-19 19:56:40
2022;Deputado Estadual;VISTA ALEGRE DO PRATA;1598;233;2023-06-19 19:56:40
2022;Deputado Estadual;VISTA GAÚCHA;2647;456;2023-06-19 19:56:40
2022;Deputado Estadual;VISTA SERRANA;3211;752;2023-06-19 19:56:40
2022;Deputado Estadual;VITOR MEIRELES;4470;827;2023-06-19 19:56:40
2022;Deputado Estadual;VITORINO;5720;1226;2023-06-19 19:56:40
2022;Deputado Estadual;VITORINO FREIRE;25264;7306;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA;263955;44948;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA BRASIL;1627;293;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DA CONQUISTA;251601;40278;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DAS MISSÕES;3334;581;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DE SANTO ANTÃO;99213;14278;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DO JARI;10170;2385;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DO MEARIM;26745;8388;2023-06-19 19:56:40
2022;Deputado Estadual;VITÓRIA DO XINGU;14705;3087;2023-06-19 19:56:40
2022;Deputado Estadual;VIÇOSA;82519;16950;2023-06-19 19:56:40
2022;Deputado Estadual;VIÇOSA DO CEARÁ;45574;8838;2023-06-19 19:56:40
2022;Deputado Estadual;VOLTA GRANDE;4338;1241;2023-06-19 19:56:40
2022;Deputado Estadual;VOLTA REDONDA;225453;46098;2023-06-19 19:56:40
2022;Deputado Estadual;VOTORANTIM;90770;17576;2023-06-19 19:56:40
2022;Deputado Estadual;VOTUPORANGA;72557;17167;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA;7315;1009;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA ALEGRE;31326;6104;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA BRANCA;4546;789;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA DA PALMA;27026;7286;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA DA ROÇA;11488;3092;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA DO POÇO;7061;1660;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA GRANDE;182433;32222;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA NOVA;10790;2720;2023-06-19 19:56:40
2022;Deputado Estadual;VÁRZEA PAULISTA;83451;15441;2023-06-19 19:56:40
2022;Deputado Estadual;WAGNER;7340;2022;2023-06-19 19:56:40
2022;Deputado Estadual;WALL FERRAZ;3947;470;2023-06-19 19:56:40
2022;Deputado Estadual;WANDERLEY;10906;2445;2023-06-19 19:56:40
2022;Deputado Estadual;WANDERLÂNDIA;6893;1352;2023-06-19 19:56:40
2022;Deputado Estadual;WENCESLAU BRAZ;17147;3707;2023-06-19 19:56:40
2022;Deputado Estadual;WENCESLAU GUIMARÃES;16866;4211;2023-06-19 19:56:40
2022;Deputado Estadual;WESTFALIA;2604;321;2023-06-19 19:56:40
2022;Deputado Estadual;WITMARSUM;3467;560;2023-06-19 19:56:40
2022;Deputado Estadual;XAMBIOÁ;8327;1626;2023-06-19 19:56:40
2022;Deputado Estadual;XAMBRÊ;5219;988;2023-06-19 19:56:40
2022;Deputado Estadual;XANGRI-LÁ;12264;2380;2023-06-19 19:56:40
2022;Deputado Estadual;XANXERÊ;36003;6891;2023-06-19 19:56:40
2022;Deputado Estadual;XAPURI;12097;2414;2023-06-19 19:56:40
2022;Deputado Estadual;XAVANTINA;3515;442;2023-06-19 19:56:40
2022;Deputado Estadual;XAXIM;22548;3687;2023-06-19 19:56:40
2022;Deputado Estadual;XEXÉU;10448;2648;2023-06-19 19:56:40
2022;Deputado Estadual;XINGUARA;37209;10345;2023-06-19 19:56:40
2022;Deputado Estadual;XIQUE-XIQUE;36741;9768;2023-06-19 19:56:40
2022;Deputado Estadual;ZABELÊ;2378;454;2023-06-19 19:56:40
2022;Deputado Estadual;ZACARIAS;2459;556;2023-06-19 19:56:40
2022;Deputado Estadual;ZORTÉA;2995;478;2023-06-19 19:56:40
2022;Deputado Estadual;ZÉ DOCA;31640;7093;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA AZUL DO NORTE;9790;2156;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA BOA;31424;9362;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA BRANCA;39028;9067;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA CLARA;12234;3889;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA COMPRIDA;2379;564;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA DOCE;5446;1014;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA DOCE DO MARANHÃO;12175;3862;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA DOCE DO NORTE;10632;2722;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA FRIA;13061;3305;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA FRIA DE GOIÁS;4622;1140;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA LIMPA;2295;465;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA NOVA;2780;447;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA PRETA;23263;7585;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUA SANTA;3098;396;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS BELAS;33198;9110;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS DA PRATA;6322;1480;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS DE CHAPECÓ;4758;866;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS DE LINDÓIA;14897;3314;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS DE SANTA BÁRBARA;5357;1458;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS DE SÃO PEDRO;3972;838;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS FORMOSAS;15898;4756;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS FRIAS;2493;312;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS LINDAS DE GOIÁS;107211;20760;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS MORNAS;6051;747;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUAS VERMELHAS;10295;3375;2023-06-19 19:56:40
2022;Deputado Estadual;ÁGUIA BRANCA;8581;1848;2023-06-19 19:56:40
2022;Deputado Estadual;ÁLVARES FLORENCE;3800;925;2023-06-19 19:56:40
2022;Deputado Estadual;ÁLVARES MACHADO;19226;4457;2023-06-19 19:56:40
2022;Deputado Estadual;ÁLVARO DE CARVALHO;3005;746;2023-06-19 19:56:40
2022;Deputado Estadual;ÁUREA;3104;302;2023-06-19 19:56:40
2022;Deputado Estadual;ÂNGULO;2642;413;2023-06-19 19:56:40
2022;Deputado Estadual;ÉRICO CARDOSO;8832;2440;2023-06-19 19:56:40
2022;Deputado Estadual;ÓBIDOS;38294;8414;2023-06-19 19:56:40
2022;Deputado Estadual;ÓLEO;2541;614;2023-06-19 19:56:40
2022;Deputado Federal;ABADIA DE GOIÁS;12218;2960;2023-06-19 19:56:40
2022;Deputado Federal;ABADIA DOS DOURADOS;5706;1100;2023-06-19 19:56:40
2022;Deputado Federal;ABADIÂNIA;10813;2141;2023-06-19 19:56:40
2022;Deputado Federal;ABAETETUBA;119591;19632;2023-06-19 19:56:40
2022;Deputado Federal;ABAETÉ;18927;4739;2023-06-19 19:56:40
2022;Deputado Federal;ABAIARA;7206;1288;2023-06-19 19:56:40
2022;Deputado Federal;ABARÉ;14575;2624;2023-06-19 19:56:40
2022;Deputado Federal;ABATIÁ;5940;1383;2023-06-19 19:56:40
2022;Deputado Federal;ABAÍRA;7181;1721;2023-06-19 19:56:40
2022;Deputado Federal;ABDON BATISTA;2503;369;2023-06-19 19:56:40
2022;Deputado Federal;ABEL FIGUEIREDO;5467;1223;2023-06-19 19:56:40
2022;Deputado Federal;ABELARDO LUZ;12788;3095;2023-06-19 19:56:40
2022;Deputado Federal;ABRE CAMPO;11459;2302;2023-06-19 19:56:40
2022;Deputado Federal;ABREU E LIMA;84026;15126;2023-06-19 19:56:40
2022;Deputado Federal;ABREULÂNDIA;2339;440;2023-06-19 19:56:40
2022;Deputado Federal;ACAIACA;3537;876;2023-06-19 19:56:40
2022;Deputado Federal;ACAJUTIBA;12237;3015;2023-06-19 19:56:40
2022;Deputado Federal;ACARAPE;11555;1529;2023-06-19 19:56:40
2022;Deputado Federal;ACARAÚ;45411;8686;2023-06-19 19:56:40
2022;Deputado Federal;ACARI;9204;1789;2023-06-19 19:56:40
2022;Deputado Federal;ACARÁ;44082;6468;2023-06-19 19:56:40
2022;Deputado Federal;ACAUÃ;6075;604;2023-06-19 19:56:40
2022;Deputado Federal;ACEGUÁ;3833;793;2023-06-19 19:56:40
2022;Deputado Federal;ACOPIARA;39393;8421;2023-06-19 19:56:40
2022;Deputado Federal;ACORIZAL;6660;1085;2023-06-19 19:56:40
2022;Deputado Federal;ACRELÂNDIA;9521;2228;2023-06-19 19:56:40
2022;Deputado Federal;ACREÚNA;15172;3351;2023-06-19 19:56:40
2022;Deputado Federal;ADAMANTINA;27635;6993;2023-06-19 19:56:40
2022;Deputado Federal;ADELÂNDIA;2794;564;2023-06-19 19:56:40
2022;Deputado Federal;ADOLFO;4298;1069;2023-06-19 19:56:40
2022;Deputado Federal;ADRIANÓPOLIS;5449;1277;2023-06-19 19:56:40
2022;Deputado Federal;ADUSTINA;11850;2169;2023-06-19 19:56:40
2022;Deputado Federal;AFOGADOS DA INGAZEIRA;28489;6046;2023-06-19 19:56:40
2022;Deputado Federal;AFONSO BEZERRA;9841;1858;2023-06-19 19:56:40
2022;Deputado Federal;AFONSO CLÁUDIO;25363;6722;2023-06-19 19:56:40
2022;Deputado Federal;AFONSO CUNHA;7126;1700;2023-06-19 19:56:40
2022;Deputado Federal;AFRÂNIO;17234;3461;2023-06-19 19:56:40
2022;Deputado Federal;AFUÁ;27034;5847;2023-06-19 19:56:40
2022;Deputado Federal;AGRESTINA;19648;3196;2023-06-19 19:56:40
2022;Deputado Federal;AGRICOLÂNDIA;5063;1040;2023-06-19 19:56:40
2022;Deputado Federal;AGROLÂNDIA;8001;1212;2023-06-19 19:56:40
2022;Deputado Federal;AGRONÔMICA;4339;610;2023-06-19 19:56:40
2022;Deputado Federal;AGUANIL;4005;838;2023-06-19 19:56:40
2022;Deputado Federal;AGUAÍ;24068;5861;2023-06-19 19:56:40
2022;Deputado Federal;AGUDO;12419;1393;2023-06-19 19:56:40
2022;Deputado Federal;AGUDOS;30494;7180;2023-06-19 19:56:40
2022;Deputado Federal;AGUDOS DO SUL;8005;1367;2023-06-19 19:56:40
2022;Deputado Federal;AGUIAR;4794;976;2023-06-19 19:56:40
2022;Deputado Federal;AGUIARNÓPOLIS;3749;687;2023-06-19 19:56:40
2022;Deputado Federal;AIMORÉS;19164;5014;2023-06-19 19:56:40
2022;Deputado Federal;AIQUARA;4184;1058;2023-06-19 19:56:40
2022;Deputado Federal;AIUABA;11740;3079;2023-06-19 19:56:40
2022;Deputado Federal;AIURUOCA;5159;1227;2023-06-19 19:56:40
2022;Deputado Federal;AJURICABA;5898;907;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOA;2473;546;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOA GRANDE;22071;4801;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOA NOVA;15995;3204;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOINHA;24263;5026;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOINHA DO PIAUÍ;5902;809;2023-06-19 19:56:40
2022;Deputado Federal;ALAGOINHAS;111824;22236;2023-06-19 19:56:40
2022;Deputado Federal;ALAMBARI;4929;976;2023-06-19 19:56:40
2022;Deputado Federal;ALBERTINA;2980;627;2023-06-19 19:56:40
2022;Deputado Federal;ALCANTIL;4663;595;2023-06-19 19:56:40
2022;Deputado Federal;ALCINÓPOLIS;3605;908;2023-06-19 19:56:40
2022;Deputado Federal;ALCOBAÇA;18831;5303;2023-06-19 19:56:40
2022;Deputado Federal;ALCÂNTARA;18148;4826;2023-06-19 19:56:40
2022;Deputado Federal;ALCÂNTARAS;9674;2060;2023-06-19 19:56:40
2022;Deputado Federal;ALDEIAS ALTAS;19432;5757;2023-06-19 19:56:40
2022;Deputado Federal;ALECRIM;5475;785;2023-06-19 19:56:40
2022;Deputado Federal;ALEGRE;23807;5402;2023-06-19 19:56:40
2022;Deputado Federal;ALEGRETE;58197;15628;2023-06-19 19:56:40
2022;Deputado Federal;ALEGRETE DO PIAUÍ;4334;875;2023-06-19 19:56:40
2022;Deputado Federal;ALEGRIA;3282;520;2023-06-19 19:56:40
2022;Deputado Federal;ALENQUER;40901;7816;2023-06-19 19:56:40
2022;Deputado Federal;ALEXANDRIA;11252;2135;2023-06-19 19:56:40
2022;Deputado Federal;ALEXÂNIA;20186;4056;2023-06-19 19:56:40
2022;Deputado Federal;ALFENAS;61202;14204;2023-06-19 19:56:40
2022;Deputado Federal;ALFREDO CHAVES;12478;2777;2023-06-19 19:56:40
2022;Deputado Federal;ALFREDO MARCONDES;4047;887;2023-06-19 19:56:40
2022;Deputado Federal;ALFREDO VASCONCELOS;5774;878;2023-06-19 19:56:40
2022;Deputado Federal;ALFREDO WAGNER;7658;934;2023-06-19 19:56:40
2022;Deputado Federal;ALGODÃO DE JANDAÍRA;2980;564;2023-06-19 19:56:40
2022;Deputado Federal;ALHANDRA;18762;3157;2023-06-19 19:56:40
2022;Deputado Federal;ALIANÇA;28694;6608;2023-06-19 19:56:40
2022;Deputado Federal;ALIANÇA DO TOCANTINS;4202;865;2023-06-19 19:56:40
2022;Deputado Federal;ALMADINA;5157;1508;2023-06-19 19:56:40
2022;Deputado Federal;ALMAS;5090;1017;2023-06-19 19:56:40
2022;Deputado Federal;ALMEIRIM;23616;5937;2023-06-19 19:56:40
2022;Deputado Federal;ALMENARA;30391;8407;2023-06-19 19:56:40
2022;Deputado Federal;ALMINO AFONSO;5124;812;2023-06-19 19:56:40
2022;Deputado Federal;ALMIRANTE TAMANDARÉ;75146;15154;2023-06-19 19:56:40
2022;Deputado Federal;ALMIRANTE TAMANDARÉ DO SUL;1895;225;2023-06-19 19:56:40
2022;Deputado Federal;ALOÂNDIA;2067;380;2023-06-19 19:56:40
2022;Deputado Federal;ALPERCATA;6485;1905;2023-06-19 19:56:40
2022;Deputado Federal;ALPESTRE;6225;1184;2023-06-19 19:56:40
2022;Deputado Federal;ALPINÓPOLIS;15776;3384;2023-06-19 19:56:40
2022;Deputado Federal;ALTA FLORESTA;41455;10768;2023-06-19 19:56:40
2022;Deputado Federal;ALTA FLORESTA D'OESTE;19394;5313;2023-06-19 19:56:40
2022;Deputado Federal;ALTAIR;3194;775;2023-06-19 19:56:40
2022;Deputado Federal;ALTAMIRA;89311;24218;2023-06-19 19:56:40
2022;Deputado Federal;ALTAMIRA DO MARANHÃO;5726;1701;2023-06-19 19:56:40
2022;Deputado Federal;ALTAMIRA DO PARANÁ;3395;756;2023-06-19 19:56:40
2022;Deputado Federal;ALTANEIRA;6220;1083;2023-06-19 19:56:40
2022;Deputado Federal;ALTEROSA;12074;2423;2023-06-19 19:56:40
2022;Deputado Federal;ALTINHO;16655;2835;2023-06-19 19:56:40
2022;Deputado Federal;ALTINÓPOLIS;12382;2497;2023-06-19 19:56:40
2022;Deputado Federal;ALTO ALEGRE;16306;2710;2023-06-19 19:56:40
2022;Deputado Federal;ALTO ALEGRE DO MARANHÃO;19331;5548;2023-06-19 19:56:40
2022;Deputado Federal;ALTO ALEGRE DO PINDARÉ;22819;7103;2023-06-19 19:56:40
2022;Deputado Federal;ALTO ALEGRE DOS PARECIS;8354;1893;2023-06-19 19:56:40
2022;Deputado Federal;ALTO ARAGUAIA;12251;3272;2023-06-19 19:56:40
2022;Deputado Federal;ALTO BELA VISTA;1845;319;2023-06-19 19:56:40
2022;Deputado Federal;ALTO BOA VISTA;4133;1200;2023-06-19 19:56:40
2022;Deputado Federal;ALTO CAPARAÓ;4302;671;2023-06-19 19:56:40
2022;Deputado Federal;ALTO DO RODRIGUES;11340;2163;2023-06-19 19:56:40
2022;Deputado Federal;ALTO FELIZ;2751;420;2023-06-19 19:56:40
2022;Deputado Federal;ALTO GARÇAS;8253;2040;2023-06-19 19:56:40
2022;Deputado Federal;ALTO HORIZONTE;6173;1607;2023-06-19 19:56:40
2022;Deputado Federal;ALTO JEQUITIBÁ;6983;1341;2023-06-19 19:56:40
2022;Deputado Federal;ALTO LONGÁ;12299;1713;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PARAGUAI;6128;1483;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PARANÁ;10837;2537;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PARAÍSO;14731;3835;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PARAÍSO DE GOIÁS;6941;1647;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PARNAÍBA;8378;2234;2023-06-19 19:56:40
2022;Deputado Federal;ALTO PIQUIRI;7395;1659;2023-06-19 19:56:40
2022;Deputado Federal;ALTO RIO DOCE;10234;2686;2023-06-19 19:56:40
2022;Deputado Federal;ALTO RIO NOVO;6366;1802;2023-06-19 19:56:40
2022;Deputado Federal;ALTO SANTO;12770;2789;2023-06-19 19:56:40
2022;Deputado Federal;ALTO TAQUARI;7395;1934;2023-06-19 19:56:40
2022;Deputado Federal;ALTOS;33679;4530;2023-06-19 19:56:40
2022;Deputado Federal;ALTÔNIA;14788;3270;2023-06-19 19:56:40
2022;Deputado Federal;ALUMÍNIO;14510;3046;2023-06-19 19:56:40
2022;Deputado Federal;ALVARENGA;4239;833;2023-06-19 19:56:40
2022;Deputado Federal;ALVARÃES;11310;2641;2023-06-19 19:56:40
2022;Deputado Federal;ALVINLÂNDIA;2717;646;2023-06-19 19:56:40
2022;Deputado Federal;ALVINÓPOLIS;13078;2779;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA;145221;30683;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA DE MINAS;4381;1276;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA DO GURGUÉIA;4387;786;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA DO NORTE;6682;1577;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA DO OESTE;11870;3555;2023-06-19 19:56:40
2022;Deputado Federal;ALVORADA DO SUL;7034;1422;2023-06-19 19:56:40
2022;Deputado Federal;ALÉM PARAÍBA;27983;6523;2023-06-19 19:56:40
2022;Deputado Federal;AMAJARI;6495;897;2023-06-19 19:56:40
2022;Deputado Federal;AMAMBAI;26289;6293;2023-06-19 19:56:40
2022;Deputado Federal;AMAPORÃ;3953;703;2023-06-19 19:56:40
2022;Deputado Federal;AMAPÁ;6853;1385;2023-06-19 19:56:40
2022;Deputado Federal;AMAPÁ DO MARANHÃO;5873;1646;2023-06-19 19:56:40
2022;Deputado Federal;AMARAJI;16866;3340;2023-06-19 19:56:40
2022;Deputado Federal;AMARAL FERRADOR;4626;844;2023-06-19 19:56:40
2022;Deputado Federal;AMARALINA;3081;677;2023-06-19 19:56:40
2022;Deputado Federal;AMARANTE;15122;3042;2023-06-19 19:56:40
2022;Deputado Federal;AMARANTE DO MARANHÃO;27431;6973;2023-06-19 19:56:40
2022;Deputado Federal;AMARGOSA;28893;6836;2023-06-19 19:56:40
2022;Deputado Federal;AMATURÁ;6798;1393;2023-06-19 19:56:40
2022;Deputado Federal;AMERICANA;180269;36002;2023-06-19 19:56:40
2022;Deputado Federal;AMERICANO DO BRASIL;5193;1021;2023-06-19 19:56:40
2022;Deputado Federal;AMETISTA DO SUL;5759;772;2023-06-19 19:56:40
2022;Deputado Federal;AMONTADA;33488;6386;2023-06-19 19:56:40
2022;Deputado Federal;AMORINÓPOLIS;3590;698;2023-06-19 19:56:40
2022;Deputado Federal;AMPARO;59957;14041;2023-06-19 19:56:40
2022;Deputado Federal;AMPARO DE SÃO FRANCISCO;2679;448;2023-06-19 19:56:40
2022;Deputado Federal;AMPARO DO SERRA;4629;995;2023-06-19 19:56:40
2022;Deputado Federal;AMPÉRE;14917;2720;2023-06-19 19:56:40
2022;Deputado Federal;AMÉLIA RODRIGUES;19792;4075;2023-06-19 19:56:40
2022;Deputado Federal;AMÉRICA DOURADA;13481;3336;2023-06-19 19:56:40
2022;Deputado Federal;AMÉRICO BRASILIENSE;28575;6027;2023-06-19 19:56:40
2022;Deputado Federal;AMÉRICO DE CAMPOS;4938;909;2023-06-19 19:56:40
2022;Deputado Federal;ANADIA;12661;3636;2023-06-19 19:56:40
2022;Deputado Federal;ANAGÉ;19719;4840;2023-06-19 19:56:40
2022;Deputado Federal;ANAHY;2697;505;2023-06-19 19:56:40
2022;Deputado Federal;ANAJATUBA;18627;3820;2023-06-19 19:56:40
2022;Deputado Federal;ANAJÁS;21522;5742;2023-06-19 19:56:40
2022;Deputado Federal;ANALÂNDIA;4539;1308;2023-06-19 19:56:40
2022;Deputado Federal;ANAMÃ;8653;2188;2023-06-19 19:56:40
2022;Deputado Federal;ANANINDEUA;348557;60905;2023-06-19 19:56:40
2022;Deputado Federal;ANANÁS;7164;1375;2023-06-19 19:56:40
2022;Deputado Federal;ANAPU;22274;5639;2023-06-19 19:56:40
2022;Deputado Federal;ANAPURUS;14234;2964;2023-06-19 19:56:40
2022;Deputado Federal;ANASTÁCIO;18172;4627;2023-06-19 19:56:40
2022;Deputado Federal;ANAURILÂNDIA;6224;1524;2023-06-19 19:56:40
2022;Deputado Federal;ANCHIETA;27532;4499;2023-06-19 19:56:40
2022;Deputado Federal;ANDARAÍ;10764;2992;2023-06-19 19:56:40
2022;Deputado Federal;ANDIRÁ;16515;3647;2023-06-19 19:56:40
2022;Deputado Federal;ANDORINHA;12444;2280;2023-06-19 19:56:40
2022;Deputado Federal;ANDRADAS;30399;6772;2023-06-19 19:56:40
2022;Deputado Federal;ANDRADINA;45529;10947;2023-06-19 19:56:40
2022;Deputado Federal;ANDRELÂNDIA;9931;2555;2023-06-19 19:56:40
2022;Deputado Federal;ANDRÉ DA ROCHA;1321;212;2023-06-19 19:56:40
2022;Deputado Federal;ANGATUBA;18371;4575;2023-06-19 19:56:40
2022;Deputado Federal;ANGELIM;9369;2425;2023-06-19 19:56:40
2022;Deputado Federal;ANGELINA;4978;587;2023-06-19 19:56:40
2022;Deputado Federal;ANGELÂNDIA;6722;2029;2023-06-19 19:56:40
2022;Deputado Federal;ANGICAL;12884;2741;2023-06-19 19:56:40
2022;Deputado Federal;ANGICAL DO PIAUÍ;6799;1460;2023-06-19 19:56:40
2022;Deputado Federal;ANGICO;2681;557;2023-06-19 19:56:40
2022;Deputado Federal;ANGICOS;9837;1662;2023-06-19 19:56:40
2022;Deputado Federal;ANGRA DOS REIS;132745;31280;2023-06-19 19:56:40
2022;Deputado Federal;ANGUERA;9348;1900;2023-06-19 19:56:40
2022;Deputado Federal;ANGÉLICA;8657;2187;2023-06-19 19:56:40
2022;Deputado Federal;ANHANGÜERA;1229;327;2023-06-19 19:56:40
2022;Deputado Federal;ANHEMBI;5905;1872;2023-06-19 19:56:40
2022;Deputado Federal;ANHUMAS;3398;739;2023-06-19 19:56:40
2022;Deputado Federal;ANICUNS;14999;2811;2023-06-19 19:56:40
2022;Deputado Federal;ANITA GARIBALDI;7460;1689;2023-06-19 19:56:40
2022;Deputado Federal;ANITÁPOLIS;3143;424;2023-06-19 19:56:40
2022;Deputado Federal;ANORI;10812;2608;2023-06-19 19:56:40
2022;Deputado Federal;ANTA GORDA;4781;671;2023-06-19 19:56:40
2022;Deputado Federal;ANTAS;10985;2520;2023-06-19 19:56:40
2022;Deputado Federal;ANTONINA;15463;3586;2023-06-19 19:56:40
2022;Deputado Federal;ANTONINA DO NORTE;7305;2076;2023-06-19 19:56:40
2022;Deputado Federal;ANTONIO OLINTO;6659;1263;2023-06-19 19:56:40
2022;Deputado Federal;ANTÔNIO ALMEIDA;2938;556;2023-06-19 19:56:40
